#DataThief C:\Users\Junya\Dropbox\workspace\doctor\img\figs\for_sumico.png ŒŽ—j“ú 26-10-2015 9:18:37 ŒßŒã
-3.1383, -6.4993
-3.1326, -6.5064
-3.1326, -6.5135
-3.1268, -6.5205
-3.121, -6.5276
-3.121, -6.5346
-3.1152, -6.5417
-3.1094, -6.5487
-3.1094, -6.5558
-3.1037, -6.5628
-3.1037, -6.5699
-3.0979, -6.577
-3.0921, -6.584
-3.0921, -6.5911
-3.0863, -6.5981
-3.0863, -6.6052
-3.0805, -6.6122
-3.0747, -6.6193
-3.0747, -6.6263
-3.069, -6.6334
-3.0632, -6.6404
-3.0632, -6.6475
-3.0574, -6.6545
-3.0574, -6.6616
-3.0516, -6.6686
-3.0516, -6.6757
-3.0458, -6.6827
-3.0401, -6.6898
-3.0343, -6.6968
-3.0343, -6.704
-3.0285, -6.7109
-3.0285, -6.7181
-3.0227, -6.725
-3.0169, -6.7322
-3.0169, -6.7391
-3.0111, -6.7463
-3.0111, -6.7532
-3.0054, -6.7604
-2.9996, -6.7675
-2.9938, -6.7745
-2.9938, -6.7816
-2.988, -6.7886
-2.988, -6.7957
-2.9822, -6.8027
-2.9822, -6.8098
-2.9764, -6.8168
-2.9707, -6.8239
-2.9649, -6.831
-2.959, -6.838
-2.9533, -6.8451
-2.9475, -6.8521
-2.9475, -6.8592
-2.9417, -6.8592
-2.9417, -6.8662
-2.936, -6.8733
-2.936, -6.8803
-2.9302, -6.8803
-2.9302, -6.8874
-2.9243, -6.8944
-2.9243, -6.9015
-2.9186, -6.9015
-2.9186, -6.9085
-2.9127, -6.9156
-2.9127, -6.9226
-2.907, -6.9226
-2.9071, -6.9297
-2.9013, -6.9367
-2.9013, -6.9438
-2.8955, -6.9439
-2.8955, -6.9508
-2.8955, -6.958
-2.8897, -6.9649
-2.8839, -6.9721
-2.878, -6.979
-2.878, -6.9862
-2.8723, -6.9862
-2.8723, -6.9931
-2.8666, -7.0003
-2.8666, -7.0073
-2.8608, -7.0074
-2.8608, -7.0144
-2.855, -7.0215
-2.855, -7.0285
-2.8492, -7.0285
-2.8492, -7.0356
-2.8434, -7.0426
-2.8434, -7.0497
-2.8377, -7.0497
-2.8377, -7.0567
-2.8319, -7.0638
